0,"http://www.uis.edu/chemistry/","http://www.uis.edu/chemistry/","ENTRY_POINT",200,4011,32,32,2424,6499
1,"http://www.uis.edu/chemistry/about/","http://www.uis.edu/chemistry/about/","http://www.uis.edu/chemistry/",200,761,15,15,1792,2583
2,"http://www.uis.edu/chemistry/curriculum/","http://www.uis.edu/chemistry/curriculum/","http://www.uis.edu/chemistry/",200,700,12,12,1487,2211
3,"http://www.uis.edu/chemistry/contact/","http://www.uis.edu/chemistry/contact/","http://www.uis.edu/chemistry/",200,824,8,8,1763,2603
4,"http://www.uis.edu/chemistry/about/instrumentation/","http://www.uis.edu/chemistry/about/instrumentation/","http://www.uis.edu/chemistry/",200,673,8,8,2232,2921
5,"http://www.uis.edu/chemistry/curriculum/biochemistry-major/","http://www.uis.edu/chemistry/curriculum/biochemistry-major/","http://www.uis.edu/chemistry/",200,718,7,7,1902,2634
6,"http://www.uis.edu/chemistry/faculty/facultyfocus/","http://www.uis.edu/chemistry/faculty/facultyfocus/","http://www.uis.edu/chemistry/",200,707,5,5,1398,2115
7,"http://www.uis.edu/chemistry/faculty/","http://www.uis.edu/chemistry/faculty/","http://www.uis.edu/chemistry/",200,766,9,9,2118,2902
8,"http://www.uis.edu/chemistry/students/","http://www.uis.edu/chemistry/students/","http://www.uis.edu/chemistry/",200,736,7,7,2525,3275
9,"http://www.uis.edu/chemistry/sitemap/","http://www.uis.edu/chemistry/sitemap/","http://www.uis.edu/chemistry/",200,707,7,7,1424,2145
